# Filter database
# 
# new filters denoted by a leading '>', with the format
#     	      '> [filter_name] [exponent scale] [source]'
# exponent scale denotes units; for example:
# 	   -10 = Anstroms
#	   -9 = Nanometers
#	   -6 = Microns
# any integer (or float) number will cause wavelength to be scaled to 10^[exponent scale]
# source is where the filter information was taken from, put something (or null for no information)

> PACS_100 -10 Null
#       lam (ang)   response
       1246500.0      0.24176444
       1247000.0      0.23779652
       1247500.0      0.23359942
       1248000.0      0.22962489
       1248500.0      0.22555666
       1249000.0      0.22148510
       1249500.0      0.21743284
       1250000.0      0.21335462
       1250500.0      0.20963541
       1251000.0      0.20591315
       1251500.0      0.20218786
       1252000.0      0.19845952
       1252500.0      0.19472814
       1253000.0      0.19099371
       1253500.0      0.18727895
       1254000.0      0.18362929
       1254500.0      0.18029472
       1255000.0      0.17695743
       1255500.0      0.17364016
       1256000.0      0.17032020
       1256500.0      0.16699753
       1257000.0      0.16367217
       1257500.0      0.16034411
       1258000.0      0.15703613
       1258500.0      0.15379385
       1259000.0      0.15054894
       1259500.0      0.14732421
       1260000.0      0.14407406
       1260500.0      0.14084411
       1261000.0      0.13758871
       1261500.0      0.13435354
       1262000.0      0.13129859
       1262500.0      0.12858413
       1263000.0      0.12584461
       1263500.0      0.12312576
       1264000.0      0.12038182
       1264500.0      0.11765858
       1265000.0      0.11493315
       1265500.0      0.11220552
       1266000.0      0.10963619
       1266500.0      0.10731710
       1267000.0      0.10499613
       1267500.0      0.10267331
       1268000.0      0.10037157
       1268500.0     0.098045024
       1269000.0     0.095739590
       1269500.0     0.093432309
       1270000.0     0.091169179
       1270500.0     0.089019280
       1271000.0     0.086844643
       1271500.0     0.084691293
       1272000.0     0.082536224
       1272500.0     0.080379434
       1273000.0     0.078220924
       1273500.0     0.076060693
       1274000.0     0.073967957
       1274500.0     0.072127443
       1275000.0     0.070308553
       1275500.0     0.068465114
       1276000.0     0.066643317
       1276500.0     0.064820071
       1277000.0     0.062972251
       1277500.0     0.061146098
       1278000.0     0.059341641
       1278500.0     0.057883051
       1279000.0     0.056400140
       1279500.0     0.054916053
       1280000.0     0.053453968
       1280500.0     0.051990724
       1281000.0     0.050503123
       1281500.0     0.049037552
       1282000.0     0.047570822
       1282500.0     0.046242288
       1283000.0     0.044959172
       1283500.0     0.043651798
       1284000.0     0.042366645
       1284500.0     0.041057216
       1285000.0     0.039770025
       1285500.0     0.038481821
       1286000.0     0.037169313
       1286500.0     0.036065456
       1287000.0     0.035030651
       1287500.0     0.033995031
       1288000.0     0.032958596
       1288500.0     0.031944680
       1289000.0     0.030906625
       1289500.0     0.029891106
       1290000.0     0.028851430
       1290500.0     0.027927791
       1291000.0     0.027237224
       1291500.0     0.026522725
       1292000.0     0.025807664
       1292500.0     0.025115449
       1293000.0     0.024399275
       1293500.0     0.023705964
       1294000.0     0.022991019
       1294500.0     0.022287237
       1295000.0     0.021782246
       1295500.0     0.021281550
       1296000.0     0.020780462
       1296500.0     0.020278980
       1297000.0     0.019777106
       1297500.0     0.019277189
       1298000.0     0.018776880
       1298500.0     0.018276180
       1299000.0     0.017864482
       1299500.0     0.017513648
       1300000.0     0.017162540
       1300500.0     0.016813511
       1301000.0     0.016464209
       1301500.0     0.016114633
       1302000.0     0.015764784
       1302500.0     0.015414662
       1303000.0     0.015085503
       1303500.0     0.014893002
       1304000.0     0.014700348
       1304500.0     0.014507543
       1305000.0     0.014316948
       1305500.0     0.014123839
       1306000.0     0.013932944
       1306500.0     0.013739531
       1307000.0     0.013548334
       1307500.0     0.013428021
       1308000.0     0.013352619
       1308500.0     0.013274785
       1309000.0     0.013199259
       1309500.0     0.013123671
       1310000.0     0.013048021
       1310500.0     0.012969937
       1311000.0     0.012894163
       1311500.0     0.012820703
       1312000.0     0.012780447
       1312500.0     0.012742534
       1313000.0     0.012702210
       1313500.0     0.012664230
       1314000.0     0.012623838
       1314500.0     0.012585793
       1315000.0     0.012545333
       1315500.0     0.012507221
       1316000.0     0.012483376
       1316500.0     0.012480967
       1317000.0     0.012480937
       1317500.0     0.012478517
       1318000.0     0.012478479
       1318500.0     0.012478438
       1319000.0     0.012476004
       1319500.0     0.012475954
       1320000.0     0.012473510
       1320500.0     0.012487800
       1321000.0     0.012506883
       1321500.0     0.012525976
       1322000.0     0.012542685
       1322500.0     0.012561799
       1323000.0     0.012580924
       1323500.0     0.012600060
       1324000.0     0.012616808
       1324500.0     0.012635965
       1325000.0     0.012664730
       1325500.0     0.012693514
       1326000.0     0.012722315
       1326500.0     0.012751135
       1327000.0     0.012779973
       1327500.0     0.012808829
       1328000.0     0.012837703
       1328500.0     0.012866595
       1329000.0     0.012897912
       1329500.0     0.012938880
       1330000.0     0.012979875
       1330500.0     0.013018487
       1331000.0     0.013059536
       1331500.0     0.013100611
       1332000.0     0.013139301
       1332500.0     0.013180430
       1333000.0     0.013221586
       1333500.0     0.013250695
       1334000.0     0.013262911
       1334500.0     0.013275132
       1335000.0     0.013287359
       1335500.0     0.013302010
       1336000.0     0.013314248
       1336500.0     0.013326492
       1337000.0     0.013338741
       1337500.0     0.013350996
       1338000.0     0.013343872
       1338500.0     0.013312499
       1339000.0     0.013281098
       1339500.0     0.013249671
       1340000.0     0.013218216
       1340500.0     0.013186734
       1341000.0     0.013155225
       1341500.0     0.013123689
       1342000.0     0.013092126
       1342500.0     0.013048379
       1343000.0     0.012992436
       1343500.0     0.012938880
       1344000.0     0.012882847
       1344500.0     0.012826768
       1345000.0     0.012770645
       1345500.0     0.012714476
       1346000.0     0.012660699
       1346500.0     0.012604440
       1347000.0     0.012540818
       1347500.0     0.012467384
       1348000.0     0.012391452
       1348500.0     0.012317901
       1349000.0     0.012241849
       1349500.0     0.012168182
       1350000.0     0.012094456
       1350500.0     0.012018227
       1351000.0     0.011944385
       1351500.0     0.011865590
       1352000.0     0.011776939
       1352500.0     0.011688220
       1353000.0     0.011599432
       1353500.0     0.011513026
       1354000.0     0.011424101
       1354500.0     0.011335108
       1355000.0     0.011246045
       1355500.0     0.011159369
       1356000.0     0.011072625
       1356500.0     0.010995641
       1357000.0     0.010918597
       1357500.0     0.010841493
       1358000.0     0.010766789
       1358500.0     0.010689567
       1359000.0     0.010612285
       1359500.0     0.010537405
       1360000.0     0.010460004
       1360500.0     0.010382543
       1361000.0     0.010309953
       1361500.0     0.010239771
       1362000.0     0.010167069
       1362500.0     0.010094311
       1363000.0     0.010021496
       1363500.0    0.0099510948
       1364000.0    0.0098781690
       1364500.0    0.0098051870
       1365000.0    0.0097321488
       1365500.0    0.0096491631
       1366000.0    0.0095562188
       1366500.0    0.0094632039
       1367000.0    0.0093701183
       1367500.0    0.0092769621
       1368000.0    0.0091837353
       1368500.0    0.0090929162
       1369000.0    0.0089995491
       1369500.0    0.0089061113
       1370000.0    0.0088150839
       1370500.0    0.0087239877
       1371000.0    0.0086328227
       1371500.0    0.0085440726
       1372000.0    0.0084527709
       1372500.0    0.0083638859
       1373000.0    0.0082724474
       1373500.0    0.0081809401
       1374000.0    0.0080918523
       1374500.0    0.0080002083
       1375000.0    0.0079109855
       1375500.0    0.0078216958
       1376000.0    0.0077298471
       1376500.0    0.0076404224
       1377000.0    0.0075509307
       1377500.0    0.0074613721
       1378000.0    0.0073692509
       1378500.0    0.0072795573
       1379000.0    0.0071897967
       1379500.0    0.0070924743
       1380000.0    0.0069875822
       1380500.0    0.0068851122
       1381000.0    0.0067800652
       1381500.0    0.0066749404
       1382000.0    0.0065697376
       1382500.0    0.0064644570
       1383000.0    0.0063590986
       1383500.0    0.0062561677
       1384000.0    0.0061506544
       1384500.0    0.0060550923
       1385000.0    0.0059644761
       1385500.0    0.0058737928
       1386000.0    0.0057805325
       1386500.0    0.0056897142
       1387000.0    0.0055963172
       1387500.0    0.0055053641
       1388000.0    0.0054118303
       1388500.0    0.0053207423
       1389000.0    0.0052346181
       1389500.0    0.0051735939
       1390000.0    0.0051125245
       1390500.0    0.0050488916
       1391000.0    0.0049877307
       1391500.0    0.0049265245
       1392000.0    0.0048627522
       1392500.0    0.0048014546
       1393000.0    0.0047401117
       1393500.0    0.0046787235
       1394000.0    0.0046147655
       1394500.0    0.0045507605
       1395000.0    0.0044867084
       1395500.0    0.0044226092
       1396000.0    0.0043584629
       1396500.0    0.0042942696
       1397000.0    0.0042300291
       1397500.0    0.0041657416
       1398000.0    0.0041014069
       1398500.0    0.0040370252
       1399000.0    0.0039675293
       1399500.0    0.0038979828
       1400000.0    0.0038309208
       1400500.0    0.0037612737
       1401000.0    0.0036915759
       1401500.0    0.0036218274
       1402000.0    0.0035520282
       1402500.0    0.0034821783
       1403000.0    0.0034122776
       1403500.0    0.0033423263
       1404000.0    0.0032850372
       1404500.0    0.0032277065
       1405000.0    0.0031703342
       1405500.0    0.0031129202
       1406000.0    0.0030529183
       1406500.0    0.0029954201
       1407000.0    0.0029378802
       1407500.0    0.0028802987
       1408000.0    0.0028226755
       1408500.0    0.0027650107
       1409000.0    0.0027124075
       1409500.0    0.0026572137
       1410000.0    0.0026045336
       1410500.0    0.0025510491
       1411000.0    0.0024972705
       1411500.0    0.0024434532
       1412000.0    0.0023895971
       1412500.0    0.0023359580
       1413000.0    0.0022820245
       1413500.0    0.0022290762
       1414000.0    0.0021824916
       1414500.0    0.0021358735
       1415000.0    0.0020894781
       1415500.0    0.0020427931
       1416000.0    0.0019960745
       1416500.0    0.0019493225
       1417000.0    0.0019027936
       1417500.0    0.0018559747
       1418000.0    0.0018091222
       1418500.0    0.0017640345
       1419000.0    0.0017299645
       1419500.0    0.0016961271
       1420000.0    0.0016620083
       1420500.0    0.0016278650
       1421000.0    0.0015936973
       1421500.0    0.0015595051
       1422000.0    0.0015252885
       1422500.0    0.0014913051
       1423000.0    0.0014570397
       1423500.0    0.0014230076
       1424000.0    0.0013956562
