      1.36500    0.0203800    0.0273900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.818400	0.00000      0.00000      0.00000      0.00000      0.00000
      1.37000    0.0200400    0.0269700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.779700	0.00000      0.00000      0.00000      0.00000      0.00000
      1.37500    0.0196800    0.0265300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.806500	0.00000      0.00000      0.00000      0.00000      0.00000
      1.38000    0.0193200    0.0261000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.833300	0.00000      0.00000      0.00000      0.00000      0.00000
      1.38500    0.0190300    0.0256600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.876500	0.00000      0.00000      0.00000      0.00000      0.00000
      1.39000    0.0187400    0.0252200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.919600	0.00000      0.00000      0.00000      0.00000      0.00000
      1.39500    0.0184600    0.0247700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.868000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.40000    0.0181800    0.0243200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.816400	0.00000      0.00000      0.00000      0.00000      0.00000
      1.40500    0.0179300    0.0238600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.726800	0.00000      0.00000      0.00000      0.00000      0.00000
      1.41000    0.0176800    0.0234000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.637100	0.00000      0.00000      0.00000      0.00000      0.00000
      1.41500    0.0174500    0.0229300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.548800	0.00000      0.00000      0.00000      0.00000      0.00000
      1.42000    0.0172300    0.0224500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.460400	0.00000      0.00000      0.00000      0.00000      0.00000
      1.42500    0.0170200    0.0219700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.402600	0.00000      0.00000      0.00000      0.00000      0.00000
      1.43000    0.0168200    0.0214800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.344800	0.00000      0.00000      0.00000      0.00000      0.00000
      1.43500    0.0166300    0.0209900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.274300	0.000794700      0.00000      0.00000      0.00000      0.00000
      1.44000    0.0164500    0.0205000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.203700	0.00188700      0.00000      0.00000      0.00000      0.00000
      1.44500    0.0162800    0.0199900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.160800	0.00298000      0.00000      0.00000      0.00000      0.00000
      1.45000    0.0161100    0.0194800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.117800	0.00407300      0.00000      0.00000      0.00000      0.00000
      1.45500    0.0159500    0.0189600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0983200	0.00516600      0.00000      0.00000      0.00000      0.00000
      1.46000    0.0157800    0.0184500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0788300	0.00625800      0.00000      0.00000      0.00000      0.00000
      1.46500    0.0156200    0.0179200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0596200	0.00735100      0.00000      0.00000      0.00000      0.00000
      1.47000    0.0154600    0.0173900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0404100	0.00844400      0.00000      0.00000      0.00000      0.00000
      1.47500    0.0152900    0.0168400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0307200	0.00953600      0.00000      0.00000      0.00000      0.00000
      1.48000    0.0151200    0.0163000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0210400	0.0118100      0.00000      0.00000      0.00000      0.00000
      1.48500    0.0149400    0.0157400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0157600	0.0149500      0.00000      0.00000      0.00000      0.00000
      1.49000    0.0147500    0.0151900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0104800	0.0180900      0.00000      0.00000      0.00000      0.00000
      1.49500    0.0145500    0.0146200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000   0.00696200	0.0212300      0.00000      0.00000      0.00000      0.00000
      1.50000    0.0143500    0.0140600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000   0.00344400	0.0243700      0.00000      0.00000      0.00000      0.00000
      1.50500    0.0141400    0.0134700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000   0.00201600	0.0275100      0.00000      0.00000      0.00000      0.00000
      1.51000    0.0139200    0.0128900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000587300	0.0306500      0.00000      0.00000      0.00000      0.00000
      1.51500    0.0136800    0.0123000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000293600	0.0337900      0.00000      0.00000      0.00000      0.00000
      1.52000    0.0134500    0.0117000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0372600      0.00000      0.00000      0.00000      0.00000
      1.52500    0.0132000    0.0111000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0414900      0.00000      0.00000      0.00000      0.00000
      1.53000    0.0129500    0.0104900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0457300      0.00000      0.00000      0.00000      0.00000
      1.53500    0.0126800   0.00986500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0499600      0.00000      0.00000      0.00000      0.00000
      1.54000    0.0124200   0.00924000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0541900      0.00000      0.00000      0.00000      0.00000
      1.54500    0.0121400   0.00860200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0584300      0.00000      0.00000      0.00000      0.00000
      1.55000    0.0118700   0.00796500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0626600      0.00000      0.00000      0.00000      0.00000
      1.55500    0.0115900   0.00731300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0669000      0.00000      0.00000      0.00000      0.00000
      1.56000    0.0113100   0.00666100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0792700      0.00000      0.00000      0.00000      0.00000
      1.56500    0.0110300   0.00599400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0945200      0.00000      0.00000      0.00000      0.00000
      1.57000    0.0107500   0.00532600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.109800      0.00000      0.00000      0.00000      0.00000
      1.57500    0.0104700   0.00464300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.125000      0.00000      0.00000      0.00000      0.00000
      1.58000    0.0101900   0.00396000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.140300      0.00000      0.00000      0.00000      0.00000
      1.58500   0.00991400   0.00326200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.155500      0.00000      0.00000      0.00000      0.00000
      1.59000   0.00963800   0.00256300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.170800      0.00000      0.00000      0.00000      0.00000
      1.59500   0.00937100   0.00184800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.191200      0.00000      0.00000      0.00000      0.00000
      1.60000   0.00910300   0.00113200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.213100      0.00000      0.00000      0.00000      0.00000
      1.60500   0.00884700  0.000979800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.235100      0.00000      0.00000      0.00000      0.00000
      1.61000   0.00859100  0.000827700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.257000      0.00000      0.00000      0.00000      0.00000
      1.61500   0.00834700  0.000823800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.278900      0.00000      0.00000      0.00000      0.00000
      1.62000   0.00810300  0.000820000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.300800      0.00000      0.00000      0.00000      0.00000
      1.62500   0.00787200  0.000816100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.324800      0.00000      0.00000      0.00000      0.00000
      1.63000   0.00764100  0.000812200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.352900      0.00000      0.00000      0.00000      0.00000
      1.63500   0.00742300  0.000808200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.380900      0.00000      0.00000      0.00000      0.00000
      1.64000   0.00720600  0.000804200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.408900      0.00000      0.00000      0.00000      0.00000
      1.64500   0.00700200  0.000800100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.437000      0.00000      0.00000      0.00000      0.00000
      1.65000   0.00679700  0.000796000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.465000      0.00000      0.00000      0.00000      0.00000
      1.65500   0.00660600  0.000791800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.489500      0.00000      0.00000      0.00000      0.00000
      1.66000   0.00641500  0.000787600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.507700      0.00000      0.00000      0.00000      0.00000
      1.66500   0.00623600  0.000783300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.525900      0.00000      0.00000      0.00000      0.00000
      1.67000   0.00605600  0.000779000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.544100      0.00000      0.00000      0.00000      0.00000
      1.67500   0.00588800  0.000774600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.562300      0.00000      0.00000      0.00000      0.00000
      1.68000   0.00572100  0.000770200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.580500      0.00000      0.00000      0.00000      0.00000
      1.68500   0.00556300  0.000765800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.595400      0.00000      0.00000      0.00000      0.00000
      1.69000   0.00540400  0.000761300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.609300      0.00000      0.00000      0.00000      0.00000
      1.69500   0.00525700  0.000756700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.623100      0.00000      0.00000      0.00000      0.00000
      1.70000   0.00511000  0.000752100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.637000  0.000336600      0.00000      0.00000      0.00000
      1.70500   0.00497000  0.000747400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.650900   0.00173600      0.00000      0.00000      0.00000
      1.71000   0.00483000  0.000742700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.663700   0.00464400      0.00000      0.00000      0.00000
      1.71500   0.00470100  0.000737900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.675400   0.00917600      0.00000      0.00000      0.00000
      1.72000   0.00457100  0.000733000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.687000    0.0167300      0.00000      0.00000      0.00000
      1.72500   0.00444800  0.000728100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.698700    0.0265100      0.00000      0.00000      0.00000
      1.73000   0.00432400  0.000723200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.710400    0.0397200      0.00000      0.00000      0.00000
      1.73500   0.00420800  0.000718100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.728000    0.0614200      0.00000      0.00000      0.00000
      1.74000   0.00409100  0.000713100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.751000    0.0935400      0.00000      0.00000      0.00000
      1.74500   0.00398200  0.000707900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.774000     0.133800      0.00000      0.00000      0.00000
      1.75000   0.00387300  0.000702800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.797000     0.155100      0.00000      0.00000      0.00000
      1.75500   0.00376900  0.000697500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.820000     0.176900      0.00000      0.00000      0.00000
      1.76000   0.00366600  0.000692200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.840900     0.224400      0.00000      0.00000      0.00000
      1.76500   0.00356900  0.000686800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.861300     0.269200      0.00000      0.00000      0.00000
      1.77000   0.00347200  0.000681400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.881700     0.300400      0.00000      0.00000      0.00000
      1.77500   0.00338000  0.000675900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.902100     0.345100      0.00000      0.00000      0.00000
      1.78000   0.00328800  0.000670400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.921300     0.419400      0.00000      0.00000      0.00000
      1.78500   0.00320200  0.000664800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.938300     0.493700      0.00000      0.00000      0.00000
      1.79000   0.00311500  0.000659100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.955300     0.557900      0.00000      0.00000      0.00000
      1.79500   0.00303300  0.000653300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.972300     0.632500      0.00000      0.00000      0.00000
      1.80000   0.00295100  0.000647500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.987100     0.722000      0.00000      0.00000      0.00000
      1.80500   0.00287400  0.000641600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.987800     0.789700      0.00000      0.00000      0.00000
      1.81000   0.00279600  0.000635700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.988600     0.830400      0.00000      0.00000      0.00000
      1.81500   0.00272400  0.000629600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.989300     0.849000      0.00000      0.00000      0.00000
      1.82000   0.00265100  0.000623500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.990200     0.867800      0.00000      0.00000      0.00000
      1.82500   0.00258200  0.000617300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.992800     0.893200      0.00000      0.00000      0.00000
      1.83000   0.00251200  0.000611100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.995400     0.927900      0.00000      0.00000      0.00000
      1.83500   0.00244700  0.000604700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.998000     0.967500      0.00000      0.00000      0.00000
      1.84000   0.00238200  0.000598400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.996600     0.987200      0.00000      0.00000      0.00000
      1.84500   0.00231900  0.000591900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.982000     0.996300      0.00000      0.00000      0.00000
      1.85000   0.00225700  0.000585500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.967400     0.998500      0.00000      0.00000      0.00000
      1.85500   0.00219900  0.000578800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.952800      1.00000      0.00000      0.00000      0.00000
      1.86000   0.00214100  0.000572200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.910900     0.991500      0.00000      0.00000      0.00000
      1.86500   0.00208600  0.000565400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.845200     0.975900      0.00000      0.00000      0.00000
      1.87000   0.00203100  0.000558600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.779500     0.954300      0.00000      0.00000      0.00000
      1.87500   0.00197900  0.000551600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.713800     0.923000      0.00000      0.00000      0.00000
      1.88000   0.00192600  0.000544700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.660200     0.868800      0.00000      0.00000      0.00000
      1.88500   0.00187700  0.000537500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.606800     0.792400      0.00000      0.00000      0.00000
      1.89000   0.00182700  0.000530400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.553400     0.713300      0.00000      0.00000      0.00000
      1.89500   0.00178000  0.000523100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.467700     0.626500      0.00000      0.00000      0.00000
      1.90000   0.00173400  0.000515900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.358800     0.547500      0.00000      0.00000      0.00000
      1.90500   0.00168900  0.000508400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.249900     0.474000      0.00000      0.00000      0.00000
      1.91000   0.00164500  0.000500900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.161800     0.413900      0.00000      0.00000      0.00000
      1.91500   0.00160300  0.000493300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.121600     0.360800      0.00000      0.00000      0.00000
      1.92000   0.00156100  0.000485700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0814100     0.311900      0.00000      0.00000      0.00000
      1.92500   0.00152200  0.000477900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0447800     0.272400      0.00000      0.00000      0.00000
      1.93000   0.00148200  0.000470100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0293600     0.234400      0.00000      0.00000      0.00000
      1.93500   0.00144500  0.000462100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.0139400     0.202000      0.00000      0.00000      0.00000
      1.94000   0.00140700  0.000454100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000     0.173600      0.00000      0.00000      0.00000
      1.94500   0.00137200  0.000445900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000     0.150600      0.00000      0.00000      0.00000
      1.95000   0.00133600  0.000437800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000     0.131900      0.00000      0.00000      0.00000
      1.95500   0.00130300  0.000429400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000     0.115600      0.00000      0.00000      0.00000
      1.96000   0.00127000  0.000421000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000     0.103500      0.00000      0.00000      0.00000
      1.96500   0.00123800  0.000412500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0924300      0.00000      0.00000      0.00000
      1.97000   0.00120700  0.000403900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0820900      0.00000      0.00000      0.00000
      1.97500   0.00117700  0.000395200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0747000      0.00000      0.00000      0.00000
      1.98000   0.00114700  0.000386400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0661900      0.00000      0.00000      0.00000
      1.98500   0.00111900  0.000377400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0583800      0.00000      0.00000      0.00000
      1.99000   0.00109000  0.000368500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0529100      0.00000      0.00000      0.00000
      1.99500   0.00106400  0.000359300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000    0.0471200      0.00000      0.00000      0.00000
      2.00000   0.00103700  0.000350100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.00500   0.00101100  0.000340800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.01000  0.000986100  0.000331400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.01500  0.000962200  0.000321800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.02000  0.000938300  0.000312200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.02500  0.000915800  0.000302400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.03000  0.000893200  0.000292500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.03500  0.000871900  0.000282500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.04000  0.000850700  0.000272400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.04500  0.000830700  0.000262100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.05000  0.000810700  0.000251800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.05500  0.000791800  0.000241300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.06000  0.000772900  0.000230800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.06500  0.000755200  0.000220000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.07000  0.000737500  0.000209200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.07500  0.000721100  0.000198200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.08000  0.000704700  0.000187200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.08500  0.000689300  0.000175900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.09000  0.000674000  0.000164600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.09500  0.000659900  0.000153000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.10000  0.000645800  0.000141500      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.10500  0.000632900  0.000129700      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.11000  0.000619900  0.000117900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.11500  0.000607800  0.000105800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.12000  0.000595800  9.36900e-05      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      2.12500  0.000584000  8.13100e-05      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
